company_name,booking_date,Air,Express,International,Surface,lag_1_Air,lag_7_Air,roll_7_Air,lag_1_Express,lag_7_Express,roll_7_Express,lag_1_International,lag_7_International,roll_7_International,lag_1_Surface,lag_7_Surface,roll_7_Surface,day_of_week,day,month,company_encoded,target_Air,target_Express,target_International,target_Surface
XpressBees,2024-07-04,3,0,0,7,3,3.0,3.0,0,1.0,0.7142857142857143,0,3.0,0.7142857142857143,7,5.0,3.5714285714285716,3,4,7,7,4.0,3.0,1.0,4.0
XpressBees,2024-07-05,4,3,1,4,4,4.0,3.142857142857143,3,0.0,1.0,1,1.0,0.42857142857142855,4,4.0,3.4285714285714284,4,5,7,7,6.0,3.0,1.0,3.0
XpressBees,2024-07-06,6,3,1,3,6,2.0,3.4285714285714284,3,1.0,1.4285714285714286,1,0.0,0.42857142857142855,3,4.0,3.2857142857142856,5,6,7,7,4.0,2.0,1.0,6.0
XpressBees,2024-07-07,4,2,1,6,4,2.0,3.7142857142857144,2,2.0,1.5714285714285714,1,0.0,0.5714285714285714,6,3.0,3.5714285714285716,6,7,7,7,5.0,3.0,0.0,2.0
XpressBees,2024-07-08,5,3,0,2,5,3.0,4.142857142857143,3,1.0,1.7142857142857142,0,1.0,0.5714285714285714,2,0.0,3.4285714285714284,0,8,7,7,3.0,5.0,0.0,3.0
XpressBees,2024-07-09,3,5,0,3,3,4.0,4.142857142857143,5,0.0,2.2857142857142856,0,0.0,0.42857142857142855,3,2.0,3.857142857142857,1,9,7,7,4.0,3.0,1.0,4.0
XpressBees,2024-07-10,4,3,1,4,4,3.0,4.142857142857143,3,0.0,2.7142857142857144,1,0.0,0.5714285714285714,4,7.0,4.142857142857143,2,10,7,7,5.0,2.0,1.0,4.0
XpressBees,2024-07-11,5,2,1,4,5,4.0,4.428571428571429,2,3.0,3.0,1,1.0,0.7142857142857143,4,4.0,3.7142857142857144,3,11,7,7,4.0,0.0,1.0,3.0
XpressBees,2024-07-12,4,0,1,3,4,6.0,4.428571428571429,0,3.0,2.5714285714285716,1,1.0,0.7142857142857143,3,3.0,3.5714285714285716,4,12,7,7,2.0,4.0,1.0,4.0
XpressBees,2024-07-13,2,4,1,4,2,4.0,3.857142857142857,4,2.0,2.7142857142857144,1,1.0,0.7142857142857143,4,6.0,3.7142857142857144,5,13,7,7,1.0,1.0,0.0,7.0
XpressBees,2024-07-14,1,1,0,7,1,5.0,3.4285714285714284,1,3.0,2.5714285714285716,0,0.0,0.5714285714285714,7,2.0,3.857142857142857,6,14,7,7,3.0,0.0,0.0,0.0
XpressBees,2024-07-15,3,0,0,0,3,3.0,3.142857142857143,0,5.0,2.142857142857143,0,0.0,0.5714285714285714,0,3.0,3.5714285714285716,0,15,7,7,3.0,1.0,1.0,4.0
XpressBees,2024-07-16,3,1,1,4,3,4.0,3.142857142857143,1,3.0,1.5714285714285714,1,1.0,0.7142857142857143,4,4.0,3.7142857142857144,1,16,7,7,3.0,1.0,0.0,4.0
XpressBees,2024-07-17,3,1,0,4,3,5.0,3.0,1,2.0,1.2857142857142858,0,1.0,0.5714285714285714,4,4.0,3.7142857142857144,2,17,7,7,2.0,1.0,0.0,4.0
XpressBees,2024-07-18,2,1,0,4,2,4.0,2.5714285714285716,1,0.0,1.1428571428571428,0,1.0,0.42857142857142855,4,3.0,3.7142857142857144,3,18,7,7,6.0,2.0,0.0,3.0
XpressBees,2024-07-19,6,2,0,3,6,2.0,2.857142857142857,2,4.0,1.4285714285714286,0,1.0,0.2857142857142857,3,4.0,3.7142857142857144,4,19,7,7,5.0,1.0,0.0,2.0
XpressBees,2024-07-20,5,1,0,2,5,1.0,3.2857142857142856,1,1.0,1.0,0,0.0,0.14285714285714285,2,7.0,3.4285714285714284,5,20,7,7,5.0,2.0,1.0,4.0
XpressBees,2024-07-21,5,2,1,4,5,3.0,3.857142857142857,2,0.0,1.1428571428571428,1,0.0,0.2857142857142857,4,0.0,3.0,6,21,7,7,4.0,0.0,0.0,6.0
XpressBees,2024-07-22,4,0,0,6,4,3.0,4.0,0,1.0,1.1428571428571428,0,1.0,0.2857142857142857,6,4.0,3.857142857142857,0,22,7,7,0.0,1.0,1.0,4.0
XpressBees,2024-07-23,0,1,1,4,0,3.0,3.5714285714285716,1,1.0,1.1428571428571428,1,0.0,0.2857142857142857,4,4.0,3.857142857142857,1,23,7,7,2.0,1.0,0.0,2.0
XpressBees,2024-07-24,2,1,0,2,2,2.0,3.4285714285714284,1,1.0,1.1428571428571428,0,0.0,0.2857142857142857,2,4.0,3.5714285714285716,2,24,7,7,2.0,4.0,0.0,2.0
XpressBees,2024-07-25,2,4,0,2,2,6.0,3.4285714285714284,4,2.0,1.5714285714285714,0,0.0,0.2857142857142857,2,3.0,3.2857142857142856,3,25,7,7,5.0,1.0,1.0,6.0
XpressBees,2024-07-26,5,1,1,6,5,5.0,3.2857142857142856,1,1.0,1.4285714285714286,1,0.0,0.42857142857142855,6,2.0,3.7142857142857144,4,26,7,7,7.0,2.0,0.0,3.0
XpressBees,2024-07-27,7,2,0,3,7,5.0,3.5714285714285716,2,2.0,1.5714285714285714,0,1.0,0.42857142857142855,3,4.0,3.857142857142857,5,27,7,7,2.0,1.0,0.0,4.0
XpressBees,2024-07-28,2,1,0,4,2,4.0,3.142857142857143,1,0.0,1.4285714285714286,0,0.0,0.2857142857142857,4,6.0,3.857142857142857,6,28,7,7,0.0,2.0,0.0,6.0
XpressBees,2024-07-29,0,2,0,6,0,0.0,2.5714285714285716,2,1.0,1.7142857142857142,0,1.0,0.2857142857142857,6,4.0,3.857142857142857,0,29,7,7,0.0,2.0,0.0,1.0
XpressBees,2024-07-30,0,2,0,1,0,2.0,2.5714285714285716,2,1.0,1.8571428571428572,0,0.0,0.14285714285714285,1,2.0,3.4285714285714284,1,30,7,7,9.0,2.0,0.0,4.0
XpressBees,2024-07-31,9,2,0,4,9,2.0,3.5714285714285716,2,4.0,2.0,0,0.0,0.14285714285714285,4,2.0,3.7142857142857144,2,31,7,7,6.0,2.0,0.0,2.0
XpressBees,2024-08-01,6,2,0,2,6,5.0,4.142857142857143,2,1.0,1.7142857142857142,0,1.0,0.14285714285714285,2,6.0,3.7142857142857144,3,1,8,7,1.0,3.0,0.0,2.0
XpressBees,2024-08-02,1,3,0,2,1,7.0,3.5714285714285716,3,2.0,2.0,0,0.0,0.0,2,3.0,3.142857142857143,4,2,8,7,3.0,3.0,0.0,2.0
XpressBees,2024-08-03,3,3,0,2,3,2.0,3.0,3,1.0,2.142857142857143,0,0.0,0.0,2,4.0,3.0,5,3,8,7,5.0,4.0,0.0,2.0
XpressBees,2024-08-04,5,4,0,2,5,0.0,3.4285714285714284,4,2.0,2.5714285714285716,0,0.0,0.0,2,6.0,2.7142857142857144,6,4,8,7,1.0,6.0,0.0,2.0
XpressBees,2024-08-05,1,6,0,2,1,0.0,3.5714285714285716,6,2.0,3.142857142857143,0,0.0,0.0,2,1.0,2.142857142857143,0,5,8,7,3.0,2.0,0.0,4.0
XpressBees,2024-08-06,3,2,0,4,3,9.0,4.0,2,2.0,3.142857142857143,0,0.0,0.0,4,4.0,2.5714285714285716,1,6,8,7,2.0,2.0,2.0,4.0
XpressBees,2024-08-07,2,2,2,4,2,6.0,3.0,2,2.0,3.142857142857143,2,0.0,0.2857142857142857,4,2.0,2.5714285714285716,2,7,8,7,3.0,1.0,1.0,7.0
XpressBees,2024-08-08,3,1,1,7,3,1.0,2.5714285714285716,1,3.0,3.0,1,0.0,0.42857142857142855,7,2.0,3.2857142857142856,3,8,8,7,0.0,3.0,0.0,2.0
XpressBees,2024-08-09,0,3,0,2,0,3.0,2.4285714285714284,3,3.0,3.0,0,0.0,0.42857142857142855,2,2.0,3.2857142857142856,4,9,8,7,5.0,4.0,2.0,3.0
XpressBees,2024-08-10,5,4,2,3,5,5.0,2.7142857142857144,4,4.0,3.142857142857143,2,0.0,0.7142857142857143,3,2.0,3.4285714285714284,5,10,8,7,1.0,2.0,0.0,7.0
XpressBees,2024-08-11,1,2,0,7,1,1.0,2.142857142857143,2,6.0,2.857142857142857,0,0.0,0.7142857142857143,7,2.0,4.142857142857143,6,11,8,7,0.0,2.0,1.0,7.0
XpressBees,2024-08-12,0,2,1,7,0,3.0,2.0,2,2.0,2.2857142857142856,1,0.0,0.8571428571428571,7,4.0,4.857142857142857,0,12,8,7,2.0,6.0,0.0,1.0
XpressBees,2024-08-13,2,6,0,1,2,2.0,1.8571428571428572,6,2.0,2.857142857142857,0,2.0,0.8571428571428571,1,4.0,4.428571428571429,1,13,8,7,4.0,2.0,1.0,4.0
XpressBees,2024-08-14,4,2,1,4,4,3.0,2.142857142857143,2,1.0,2.857142857142857,1,1.0,0.7142857142857143,4,7.0,4.428571428571429,2,14,8,7,3.0,2.0,0.0,2.0
XpressBees,2024-08-15,3,2,0,2,3,0.0,2.142857142857143,2,3.0,3.0,0,0.0,0.5714285714285714,2,2.0,3.7142857142857144,3,15,8,7,2.0,1.0,0.0,7.0
XpressBees,2024-08-16,2,1,0,7,2,5.0,2.4285714285714284,1,4.0,2.7142857142857144,0,2.0,0.5714285714285714,7,3.0,4.428571428571429,4,16,8,7,4.0,2.0,0.0,2.0
XpressBees,2024-08-17,4,2,0,2,4,1.0,2.2857142857142856,2,2.0,2.4285714285714284,0,0.0,0.2857142857142857,2,7.0,4.285714285714286,5,17,8,7,2.0,1.0,1.0,4.0
XpressBees,2024-08-18,2,1,1,4,2,0.0,2.4285714285714284,1,2.0,2.2857142857142856,1,1.0,0.42857142857142855,4,7.0,3.857142857142857,6,18,8,7,3.0,4.0,0.0,5.0
XpressBees,2024-08-19,3,4,0,5,3,2.0,2.857142857142857,4,6.0,2.5714285714285716,0,0.0,0.2857142857142857,5,1.0,3.5714285714285716,0,19,8,7,4.0,2.0,0.0,4.0
XpressBees,2024-08-20,4,2,0,4,4,4.0,3.142857142857143,2,2.0,2.0,0,1.0,0.2857142857142857,4,4.0,4.0,1,20,8,7,2.0,2.0,0.0,5.0
XpressBees,2024-08-21,2,2,0,5,2,3.0,2.857142857142857,2,2.0,2.0,0,0.0,0.14285714285714285,5,2.0,4.142857142857143,2,21,8,7,1.0,3.0,0.0,4.0
XpressBees,2024-08-22,1,3,0,4,1,2.0,2.5714285714285716,3,1.0,2.142857142857143,0,0.0,0.14285714285714285,4,7.0,4.428571428571429,3,22,8,7,4.0,4.0,1.0,5.0
XpressBees,2024-08-23,4,4,1,5,4,4.0,2.857142857142857,4,2.0,2.5714285714285716,1,0.0,0.2857142857142857,5,2.0,4.142857142857143,4,23,8,7,6.0,1.0,1.0,8.0
XpressBees,2024-08-24,6,1,1,8,6,2.0,3.142857142857143,1,1.0,2.4285714285714284,1,1.0,0.42857142857142855,8,4.0,5.0,5,24,8,7,3.0,2.0,2.0,2.0
XpressBees,2024-08-25,3,2,2,2,3,3.0,3.2857142857142856,2,4.0,2.5714285714285716,2,0.0,0.5714285714285714,2,5.0,4.714285714285714,6,25,8,7,4.0,3.0,1.0,6.0
XpressBees,2024-08-26,4,3,1,6,4,4.0,3.4285714285714284,3,2.0,2.4285714285714284,1,0.0,0.7142857142857143,6,4.0,4.857142857142857,0,26,8,7,6.0,0.0,1.0,4.0
XpressBees,2024-08-27,6,0,1,4,6,2.0,3.7142857142857144,0,2.0,2.142857142857143,1,0.0,0.8571428571428571,4,5.0,4.857142857142857,1,27,8,7,2.0,1.0,0.0,6.0
XpressBees,2024-08-28,2,1,0,6,2,1.0,3.7142857142857144,1,3.0,2.0,0,0.0,0.8571428571428571,6,4.0,5.0,2,28,8,7,2.0,3.0,3.0,3.0
XpressBees,2024-08-29,2,3,3,3,2,4.0,3.857142857142857,3,4.0,2.0,3,1.0,1.2857142857142858,3,5.0,4.857142857142857,3,29,8,7,5.0,1.0,2.0,2.0
XpressBees,2024-08-30,5,1,2,2,5,6.0,4.0,1,1.0,1.5714285714285714,2,1.0,1.4285714285714286,2,8.0,4.428571428571429,4,30,8,7,3.0,0.0,0.0,4.0
XpressBees,2024-08-31,3,0,0,4,3,3.0,3.5714285714285716,0,2.0,1.4285714285714286,0,2.0,1.2857142857142858,4,2.0,3.857142857142857,5,31,8,7,3.0,4.0,0.0,4.0
XpressBees,2024-09-01,3,4,0,4,3,4.0,3.5714285714285716,4,3.0,1.7142857142857142,0,1.0,1.0,4,6.0,4.142857142857143,6,1,9,7,4.0,3.0,0.0,5.0
XpressBees,2024-09-02,4,3,0,5,4,6.0,3.5714285714285716,3,0.0,1.7142857142857142,0,1.0,0.8571428571428571,5,4.0,4.0,0,2,9,7,9.0,3.0,0.0,7.0
XpressBees,2024-09-03,9,3,0,7,9,2.0,4.0,3,1.0,2.142857142857143,0,0.0,0.7142857142857143,7,6.0,4.428571428571429,1,3,9,7,4.0,3.0,0.0,6.0
XpressBees,2024-09-04,4,3,0,6,4,2.0,4.285714285714286,3,3.0,2.4285714285714284,0,3.0,0.7142857142857143,6,3.0,4.428571428571429,2,4,9,7,7.0,2.0,0.0,4.0
XpressBees,2024-09-05,7,2,0,4,7,5.0,5.0,2,1.0,2.2857142857142856,0,2.0,0.2857142857142857,4,2.0,4.571428571428571,3,5,9,7,5.0,1.0,0.0,3.0
XpressBees,2024-09-06,5,1,0,3,5,3.0,5.0,1,0.0,2.2857142857142856,0,0.0,0.0,3,4.0,4.714285714285714,4,6,9,7,5.0,3.0,0.0,7.0
XpressBees,2024-09-07,5,3,0,7,5,3.0,5.285714285714286,3,4.0,2.7142857142857144,0,0.0,0.0,7,4.0,5.142857142857143,5,7,9,7,4.0,4.0,1.0,7.0
XpressBees,2024-09-08,4,4,1,7,4,4.0,5.428571428571429,4,3.0,2.7142857142857144,1,0.0,0.14285714285714285,7,5.0,5.571428571428571,6,8,9,7,4.0,0.0,1.0,6.0
XpressBees,2024-09-09,4,0,1,6,4,9.0,5.428571428571429,0,3.0,2.2857142857142856,1,0.0,0.2857142857142857,6,7.0,5.714285714285714,0,9,9,7,5.0,3.0,0.0,3.0
XpressBees,2024-09-10,5,3,0,3,5,4.0,4.857142857142857,3,3.0,2.2857142857142856,0,0.0,0.2857142857142857,3,6.0,5.142857142857143,1,10,9,7,5.0,2.0,1.0,5.0
XpressBees,2024-09-11,5,2,1,5,5,7.0,5.0,2,2.0,2.142857142857143,1,0.0,0.42857142857142855,5,4.0,5.0,2,11,9,7,9.0,3.0,0.0,3.0
XpressBees,2024-09-12,9,3,0,3,9,5.0,5.285714285714286,3,1.0,2.2857142857142856,0,0.0,0.42857142857142855,3,3.0,4.857142857142857,3,12,9,7,7.0,3.0,1.0,5.0
XpressBees,2024-09-13,7,3,1,5,7,5.0,5.571428571428571,3,3.0,2.5714285714285716,1,0.0,0.5714285714285714,5,7.0,5.142857142857143,4,13,9,7,3.0,3.0,0.0,2.0
XpressBees,2024-09-14,3,3,0,2,3,4.0,5.285714285714286,3,4.0,2.5714285714285716,0,1.0,0.5714285714285714,2,7.0,4.428571428571429,5,14,9,7,2.0,3.0,0.0,2.0
XpressBees,2024-09-15,2,3,0,2,2,4.0,5.0,3,0.0,2.4285714285714284,0,1.0,0.42857142857142855,2,6.0,3.7142857142857144,6,15,9,7,3.0,1.0,0.0,4.0
XpressBees,2024-09-16,3,1,0,4,3,5.0,4.857142857142857,1,3.0,2.5714285714285716,0,0.0,0.2857142857142857,4,3.0,3.4285714285714284,0,16,9,7,3.0,3.0,0.0,5.0
XpressBees,2024-09-17,3,3,0,5,3,5.0,4.571428571428571,3,2.0,2.5714285714285716,0,1.0,0.2857142857142857,5,5.0,3.7142857142857144,1,17,9,7,7.0,3.0,1.0,4.0
XpressBees,2024-09-18,7,3,1,4,7,9.0,4.857142857142857,3,3.0,2.7142857142857144,1,0.0,0.2857142857142857,4,3.0,3.5714285714285716,2,18,9,7,2.0,2.0,1.0,3.0
XpressBees,2024-09-19,2,2,1,3,2,7.0,3.857142857142857,2,3.0,2.5714285714285716,1,1.0,0.42857142857142855,3,5.0,3.5714285714285716,3,19,9,7,3.0,3.0,0.0,4.0
XpressBees,2024-09-20,3,3,0,4,3,3.0,3.2857142857142856,3,3.0,2.5714285714285716,0,0.0,0.2857142857142857,4,2.0,3.4285714285714284,4,20,9,7,5.0,4.0,0.0,4.0
XpressBees,2024-09-21,5,4,0,4,5,2.0,3.5714285714285716,4,3.0,2.7142857142857144,0,0.0,0.2857142857142857,4,2.0,3.7142857142857144,5,21,9,7,3.0,2.0,1.0,4.0
XpressBees,2024-09-22,3,2,1,4,3,3.0,3.7142857142857144,2,1.0,2.5714285714285716,1,0.0,0.42857142857142855,4,4.0,4.0,6,22,9,7,2.0,4.0,0.0,5.0
XpressBees,2024-09-23,2,4,0,5,2,3.0,3.5714285714285716,4,3.0,3.0,0,0.0,0.42857142857142855,5,5.0,4.142857142857143,0,23,9,7,4.0,4.0,2.0,5.0
XpressBees,2024-09-24,4,4,2,5,4,7.0,3.7142857142857144,4,3.0,3.142857142857143,2,1.0,0.7142857142857143,5,4.0,4.142857142857143,1,24,9,7,6.0,2.0,1.0,4.0
XpressBees,2024-09-25,6,2,1,4,6,2.0,3.5714285714285716,2,2.0,3.0,1,1.0,0.7142857142857143,4,3.0,4.142857142857143,2,25,9,7,8.0,2.0,0.0,6.0
XpressBees,2024-09-26,8,2,0,6,8,3.0,4.428571428571429,2,3.0,3.0,0,0.0,0.5714285714285714,6,4.0,4.571428571428571,3,26,9,7,3.0,4.0,0.0,5.0
XpressBees,2024-09-27,3,4,0,5,3,5.0,4.428571428571429,4,4.0,3.142857142857143,0,0.0,0.5714285714285714,5,4.0,4.714285714285714,4,27,9,7,4.0,2.0,0.0,10.0
XpressBees,2024-09-28,4,2,0,10,4,3.0,4.285714285714286,2,2.0,2.857142857142857,0,1.0,0.5714285714285714,10,4.0,5.571428571428571,5,28,9,7,6.0,3.0,0.0,7.0
XpressBees,2024-09-29,6,3,0,7,6,2.0,4.714285714285714,3,4.0,3.0,0,0.0,0.42857142857142855,7,5.0,6.0,6,29,9,7,1.0,0.0,0.0,2.0
XpressBees,2024-09-30,1,0,0,2,1,4.0,4.571428571428571,0,4.0,2.4285714285714284,0,2.0,0.42857142857142855,2,5.0,5.571428571428571,0,30,9,7,7.0,1.0,0.0,4.0
XpressBees,2024-10-01,7,1,0,4,7,6.0,5.0,1,2.0,2.0,0,1.0,0.14285714285714285,4,4.0,5.428571428571429,1,1,10,7,1.0,3.0,0.0,5.0
XpressBees,2024-10-02,1,3,0,5,1,8.0,4.285714285714286,3,2.0,2.142857142857143,0,0.0,0.0,5,6.0,5.571428571428571,2,2,10,7,3.0,0.0,0.0,5.0
XpressBees,2024-10-03,3,0,0,5,3,3.0,3.5714285714285716,0,4.0,1.8571428571428572,0,0.0,0.0,5,5.0,5.428571428571429,3,3,10,7,3.0,2.0,0.0,1.0
XpressBees,2024-10-04,3,2,0,1,3,4.0,3.5714285714285716,2,2.0,1.5714285714285714,0,0.0,0.0,1,10.0,4.857142857142857,4,4,10,7,3.0,0.0,1.0,5.0
XpressBees,2024-10-05,3,0,1,5,3,6.0,3.4285714285714284,0,3.0,1.2857142857142858,1,0.0,0.14285714285714285,5,7.0,4.142857142857143,5,5,10,7,4.0,0.0,0.0,6.0
XpressBees,2024-10-06,4,0,0,6,4,1.0,3.142857142857143,0,0.0,0.8571428571428571,0,0.0,0.14285714285714285,6,2.0,4.0,6,6,10,7,6.0,0.0,1.0,7.0
XpressBees,2024-10-07,6,0,1,7,6,7.0,3.857142857142857,0,1.0,0.8571428571428571,1,0.0,0.2857142857142857,7,4.0,4.714285714285714,0,7,10,7,4.0,3.0,1.0,5.0
XpressBees,2024-10-08,4,3,1,5,4,1.0,3.4285714285714284,3,3.0,1.1428571428571428,1,0.0,0.42857142857142855,5,5.0,4.857142857142857,1,8,10,7,2.0,1.0,4.0,7.0
XpressBees,2024-10-09,2,1,4,7,2,3.0,3.5714285714285716,1,0.0,0.8571428571428571,4,0.0,1.0,7,5.0,5.142857142857143,2,9,10,7,8.0,4.0,3.0,3.0
XpressBees,2024-10-10,8,4,3,3,8,3.0,4.285714285714286,4,2.0,1.4285714285714286,3,0.0,1.4285714285714286,3,1.0,4.857142857142857,3,10,10,7,0.0,3.0,1.0,4.0
XpressBees,2024-10-11,0,3,1,4,0,3.0,3.857142857142857,3,0.0,1.5714285714285714,1,1.0,1.5714285714285714,4,5.0,5.285714285714286,4,11,10,7,1.0,1.0,0.0,2.0
XpressBees,2024-10-12,1,1,0,2,1,4.0,3.5714285714285716,1,0.0,1.7142857142857142,0,0.0,1.4285714285714286,2,6.0,4.857142857142857,5,12,10,7,5.0,3.0,0.0,3.0
XpressBees,2024-10-13,5,3,0,3,5,6.0,3.7142857142857144,3,0.0,2.142857142857143,0,1.0,1.4285714285714286,3,7.0,4.428571428571429,6,13,10,7,6.0,4.0,1.0,10.0
XpressBees,2024-10-14,6,4,1,10,6,4.0,3.7142857142857144,4,3.0,2.7142857142857144,1,1.0,1.4285714285714286,10,5.0,4.857142857142857,0,14,10,7,5.0,2.0,0.0,3.0
XpressBees,2024-10-15,5,2,0,3,5,2.0,3.857142857142857,2,1.0,2.5714285714285716,0,4.0,1.2857142857142858,3,7.0,4.571428571428571,1,15,10,7,7.0,6.0,1.0,5.0
XpressBees,2024-10-16,7,6,1,5,7,8.0,4.571428571428571,6,4.0,3.2857142857142856,1,3.0,0.8571428571428571,5,3.0,4.285714285714286,2,16,10,7,3.0,1.0,1.0,5.0
XpressBees,2024-10-17,3,1,1,5,3,0.0,3.857142857142857,1,3.0,2.857142857142857,1,1.0,0.5714285714285714,5,4.0,4.571428571428571,3,17,10,7,3.0,1.0,0.0,3.0
XpressBees,2024-10-18,3,1,0,3,3,1.0,4.285714285714286,1,1.0,2.5714285714285716,0,0.0,0.42857142857142855,3,2.0,4.428571428571429,4,18,10,7,7.0,2.0,0.0,2.0
XpressBees,2024-10-19,7,2,0,2,7,5.0,5.142857142857143,2,3.0,2.7142857142857144,0,0.0,0.42857142857142855,2,3.0,4.428571428571429,5,19,10,7,5.0,3.0,0.0,3.0
XpressBees,2024-10-20,5,3,0,3,5,6.0,5.142857142857143,3,4.0,2.7142857142857144,0,1.0,0.42857142857142855,3,10.0,4.428571428571429,6,20,10,7,7.0,3.0,0.0,6.0
XpressBees,2024-10-21,7,3,0,6,7,5.0,5.285714285714286,3,2.0,2.5714285714285716,0,0.0,0.2857142857142857,6,3.0,3.857142857142857,0,21,10,7,3.0,2.0,0.0,5.0
XpressBees,2024-10-22,3,2,0,5,3,7.0,5.0,2,6.0,2.5714285714285716,0,1.0,0.2857142857142857,5,5.0,4.142857142857143,1,22,10,7,6.0,1.0,1.0,2.0
XpressBees,2024-10-23,6,1,1,2,6,3.0,4.857142857142857,1,1.0,1.8571428571428572,1,1.0,0.2857142857142857,2,5.0,3.7142857142857144,2,23,10,7,6.0,1.0,1.0,2.0
XpressBees,2024-10-24,6,1,1,2,6,3.0,5.285714285714286,1,1.0,1.8571428571428572,1,0.0,0.2857142857142857,2,3.0,3.2857142857142856,3,24,10,7,4.0,3.0,0.0,5.0
XpressBees,2024-10-25,4,3,0,5,4,7.0,5.428571428571429,3,2.0,2.142857142857143,0,0.0,0.2857142857142857,5,2.0,3.5714285714285716,4,25,10,7,6.0,2.0,1.0,9.0
XpressBees,2024-10-26,6,2,1,9,6,5.0,5.285714285714286,2,3.0,2.142857142857143,1,0.0,0.42857142857142855,9,3.0,4.571428571428571,5,26,10,7,5.0,1.0,0.0,6.0
XpressBees,2024-10-27,5,1,0,6,5,7.0,5.285714285714286,1,3.0,1.8571428571428572,0,0.0,0.42857142857142855,6,6.0,5.0,6,27,10,7,5.0,2.0,1.0,7.0
XpressBees,2024-10-28,5,2,1,7,5,3.0,5.0,2,2.0,1.7142857142857142,1,0.0,0.5714285714285714,7,5.0,5.142857142857143,0,28,10,7,6.0,3.0,0.0,5.0
XpressBees,2024-10-29,6,3,0,5,6,6.0,5.428571428571429,3,1.0,1.8571428571428572,0,1.0,0.5714285714285714,5,2.0,5.142857142857143,1,29,10,7,4.0,2.0,1.0,4.0
XpressBees,2024-10-30,4,2,1,4,4,6.0,5.142857142857143,2,1.0,2.0,1,1.0,0.5714285714285714,4,2.0,5.428571428571429,2,30,10,7,3.0,1.0,1.0,4.0
XpressBees,2024-10-31,3,1,1,4,3,4.0,4.714285714285714,1,3.0,2.0,1,0.0,0.5714285714285714,4,5.0,5.714285714285714,3,31,10,7,2.0,0.0,0.0,7.0
XpressBees,2024-11-01,2,0,0,7,2,6.0,4.428571428571429,0,2.0,1.5714285714285714,0,1.0,0.5714285714285714,7,9.0,6.0,4,1,11,7,0.0,1.0,0.0,5.0
XpressBees,2024-11-02,0,1,0,5,0,5.0,3.5714285714285716,1,1.0,1.4285714285714286,0,0.0,0.42857142857142855,5,6.0,5.428571428571429,5,2,11,7,2.0,2.0,0.0,3.0
XpressBees,2024-11-03,2,2,0,3,2,5.0,3.142857142857143,2,2.0,1.5714285714285714,0,1.0,0.42857142857142855,3,7.0,5.0,6,3,11,7,4.0,4.0,1.0,5.0
XpressBees,2024-11-04,4,4,1,5,4,6.0,3.0,4,3.0,1.8571428571428572,1,0.0,0.42857142857142855,5,5.0,4.714285714285714,0,4,11,7,7.0,4.0,1.0,5.0
XpressBees,2024-11-05,7,4,1,5,7,4.0,3.142857142857143,4,2.0,2.0,1,1.0,0.5714285714285714,5,4.0,4.714285714285714,1,5,11,7,6.0,2.0,0.0,1.0
XpressBees,2024-11-06,6,2,0,1,6,3.0,3.4285714285714284,2,1.0,2.0,0,1.0,0.42857142857142855,1,4.0,4.285714285714286,2,6,11,7,8.0,1.0,1.0,4.0
XpressBees,2024-11-07,8,1,1,4,8,2.0,4.142857142857143,1,0.0,2.0,1,0.0,0.42857142857142855,4,7.0,4.285714285714286,3,7,11,7,5.0,2.0,1.0,6.0
XpressBees,2024-11-08,5,2,1,6,5,0.0,4.571428571428571,2,1.0,2.2857142857142856,1,0.0,0.5714285714285714,6,5.0,4.142857142857143,4,8,11,7,3.0,2.0,1.0,4.0
XpressBees,2024-11-09,3,2,1,4,3,2.0,5.0,2,2.0,2.4285714285714284,1,0.0,0.7142857142857143,4,3.0,4.0,5,9,11,7,7.0,6.0,1.0,2.0
XpressBees,2024-11-10,7,6,1,2,7,4.0,5.714285714285714,6,4.0,3.0,1,1.0,0.8571428571428571,2,5.0,3.857142857142857,6,10,11,7,6.0,1.0,0.0,3.0
XpressBees,2024-11-11,6,1,0,3,6,7.0,6.0,1,4.0,2.5714285714285716,0,1.0,0.7142857142857143,3,5.0,3.5714285714285716,0,11,11,7,4.0,3.0,0.0,3.0
XpressBees,2024-11-12,4,3,0,3,4,6.0,5.571428571428571,3,2.0,2.4285714285714284,0,0.0,0.5714285714285714,3,1.0,3.2857142857142856,1,12,11,7,2.0,1.0,0.0,2.0
XpressBees,2024-11-13,2,1,0,2,2,8.0,5.0,1,1.0,2.2857142857142856,0,1.0,0.5714285714285714,2,4.0,3.4285714285714284,2,13,11,7,1.0,2.0,0.0,7.0
XpressBees,2024-11-14,1,2,0,7,1,5.0,4.0,2,2.0,2.4285714285714284,0,1.0,0.42857142857142855,7,6.0,3.857142857142857,3,14,11,7,4.0,2.0,2.0,5.0
XpressBees,2024-11-15,4,2,2,5,4,3.0,3.857142857142857,2,2.0,2.4285714285714284,2,1.0,0.5714285714285714,5,4.0,3.7142857142857144,4,15,11,7,2.0,3.0,0.0,7.0
XpressBees,2024-11-16,2,3,0,7,2,7.0,3.7142857142857144,3,6.0,2.5714285714285716,0,1.0,0.42857142857142855,7,2.0,4.142857142857143,5,16,11,7,5.0,1.0,1.0,6.0
