Date,Company,Pred_Air,Pred_Express,Pred_International,Pred_Surface,target_Air,target_Express,target_International,target_Surface
2025-09-29,Ecom Express,6.419495,3.505406,1.1372783,8.155034,4.0,6.0,0.0,9.0
2025-09-29,FedEx India,4.112728,2.7933724,0.632052,4.5624046,2.0,2.0,1.0,5.0
2025-09-29,Shadowfax,3.1384506,1.8456893,0.58222586,3.46085,3.0,1.0,1.0,3.0
2025-09-29,XpressBees,3.9894176,2.4678936,0.5307287,4.2267275,3.0,1.0,2.0,6.0
2025-09-30,BlueDart,5.206881,3.1100106,0.56391907,5.122135,2.0,2.0,1.0,5.0
2025-09-30,DHL Express,8.466491,5.213743,1.2056934,8.673363,15.0,2.0,0.0,9.0
2025-09-30,DTDC,6.3665004,3.9230206,0.69751334,7.6569343,13.0,4.0,0.0,7.0
2025-09-30,Delhivery,8.440395,5.04038,0.96515673,9.086925,12.0,7.0,3.0,8.0
2025-09-30,Ecom Express,6.46929,3.651873,0.9015875,8.686796,5.0,3.0,1.0,8.0
2025-09-30,FedEx India,4.2733564,2.7329352,0.5053475,4.347953,4.0,3.0,1.0,8.0
2025-09-30,Shadowfax,3.1401165,1.7048746,0.43780923,2.6652575,4.0,4.0,3.0,1.0
2025-09-30,XpressBees,4.0375543,2.3473988,0.5116904,4.03745,3.0,4.0,0.0,6.0
2025-10-01,BlueDart,5.3287625,2.905463,0.5201291,5.8375096,6.0,4.0,2.0,4.0
2025-10-01,DHL Express,7.802052,4.9400654,1.2426062,8.801339,12.0,3.0,2.0,6.0
2025-10-01,DTDC,6.210132,2.5001762,0.5686178,7.9133015,7.0,1.0,1.0,14.0
2025-10-01,Delhivery,8.275962,5.677789,1.5884405,9.848495,9.0,4.0,0.0,12.0
2025-10-01,Ecom Express,6.7300444,3.2820752,0.725032,7.12081,6.0,2.0,1.0,6.0
2025-10-01,FedEx India,4.4587255,2.7651403,0.545888,4.625963,10.0,2.0,2.0,9.0
2025-10-01,Shadowfax,3.333164,2.0853534,0.40921938,3.731172,5.0,1.0,0.0,2.0
2025-10-01,XpressBees,4.464086,2.3481295,0.57135016,4.4469843,7.0,6.0,1.0,2.0
2025-10-02,BlueDart,5.2680697,2.9538805,0.55974156,6.108521,10.0,3.0,2.0,6.0
2025-10-02,DHL Express,7.8706937,4.8484535,1.2495489,9.003036,8.0,5.0,0.0,13.0
2025-10-02,DTDC,6.80622,3.6563382,0.84544736,7.9699883,8.0,1.0,1.0,10.0
2025-10-02,Delhivery,8.511536,5.5249176,1.4636445,10.869174,5.0,6.0,1.0,12.0
2025-10-02,Ecom Express,6.8105297,3.767442,0.68846315,6.5208163,9.0,6.0,1.0,11.0
2025-10-02,FedEx India,4.70351,2.7709334,0.567718,4.8384194,6.0,2.0,0.0,6.0
2025-10-02,Shadowfax,3.232332,1.9570074,0.5263481,3.794012,4.0,4.0,1.0,3.0
2025-10-02,XpressBees,4.212804,2.518619,0.5274388,4.7665753,3.0,3.0,1.0,5.0
2025-10-03,BlueDart,5.14816,3.076861,0.4801466,5.392744,5.0,2.0,1.0,3.0
2025-10-03,DHL Express,8.275602,4.9830103,1.2856442,9.032613,11.0,8.0,0.0,12.0
2025-10-03,DTDC,6.494184,3.3233116,0.73515385,8.392779,5.0,3.0,1.0,9.0
2025-10-03,Delhivery,8.436883,5.500561,1.6451641,10.995025,11.0,7.0,1.0,10.0
2025-10-03,Ecom Express,6.7763815,3.9164124,0.7798476,7.0659738,7.0,3.0,0.0,13.0
2025-10-03,FedEx India,4.5696797,2.597547,0.7177544,4.957004,3.0,0.0,2.0,9.0
2025-10-03,Shadowfax,3.2203693,1.923483,0.5157965,3.7695632,5.0,1.0,0.0,6.0
2025-10-03,XpressBees,4.1828523,2.5540645,0.61481935,4.962616,4.0,4.0,0.0,5.0
2025-10-04,BlueDart,5.3630614,2.8276753,0.40115908,5.73201,6.0,2.0,0.0,7.0
2025-10-04,DHL Express,8.012658,5.0185647,1.3740661,9.222878,9.0,7.0,1.0,13.0
2025-10-04,DTDC,6.2610936,3.2377996,0.9394246,8.45,5.0,5.0,2.0,2.0
2025-10-04,Delhivery,8.2155905,4.917136,1.728974,11.200997,10.0,4.0,1.0,15.0
2025-10-04,Ecom Express,6.755204,3.2508512,0.93420964,7.492602,4.0,1.0,2.0,7.0
2025-10-04,FedEx India,4.5696797,2.5207138,0.58245367,4.7967687,5.0,6.0,0.0,8.0
2025-10-04,Shadowfax,3.1639533,1.812442,0.4575422,3.6019561,2.0,1.0,0.0,3.0
2025-10-04,XpressBees,4.170906,2.39429,0.5112646,4.8023806,7.0,1.0,0.0,4.0
2025-10-05,BlueDart,5.3964796,2.7871358,0.56387824,5.1722775,5.0,6.0,1.0,4.0
2025-10-05,DHL Express,8.287503,4.9024124,1.4827334,9.22643,21.0,2.0,1.0,4.0
2025-10-05,DTDC,6.3003955,2.9819987,1.0121509,8.370904,9.0,5.0,0.0,8.0
2025-10-05,Delhivery,8.173944,3.9540951,1.7998364,11.319634,11.0,8.0,0.0,8.0
2025-10-05,Ecom Express,6.4771814,3.1238189,0.96500635,7.4001417,6.0,1.0,0.0,10.0
2025-10-05,FedEx India,4.564348,2.4292545,0.69872105,4.9660664,5.0,5.0,2.0,12.0
2025-10-05,Shadowfax,3.2485917,1.7068951,0.67499596,3.4733834,4.0,0.0,0.0,3.0
2025-10-05,XpressBees,4.188113,2.2570019,0.66288143,4.936868,1.0,6.0,0.0,4.0
2025-10-06,BlueDart,5.342692,2.7919285,0.73280656,5.2798715,6.0,2.0,0.0,9.0
2025-10-06,DHL Express,8.771126,4.457901,1.3652072,8.994157,13.0,5.0,2.0,16.0
2025-10-06,DTDC,6.5342617,3.7008727,0.9891769,8.698741,12.0,1.0,1.0,4.0
2025-10-06,Delhivery,8.088342,4.0778933,1.0787988,10.4357395,10.0,7.0,1.0,9.0
2025-10-06,Ecom Express,6.725545,3.0529294,0.93759376,7.2165604,5.0,3.0,2.0,8.0
2025-10-06,FedEx India,4.3851337,2.591142,0.7181982,4.7383575,3.0,6.0,0.0,4.0
2025-10-06,Shadowfax,3.2481382,1.8313549,0.82844967,3.6414466,4.0,1.0,0.0,3.0
2025-10-06,XpressBees,4.218026,2.1841047,0.74466413,4.784037,5.0,2.0,0.0,3.0
2025-10-07,BlueDart,5.3293056,2.8469985,0.7611925,5.650271,7.0,5.0,2.0,4.0
2025-10-07,DHL Express,8.642472,4.6413016,1.4340225,9.223859,8.0,4.0,0.0,11.0
2025-10-07,DTDC,7.073083,3.7097862,1.0461327,8.554512,9.0,3.0,0.0,5.0
2025-10-07,Delhivery,7.860823,4.616492,1.2967893,10.76193,8.0,4.0,1.0,13.0
2025-10-07,Ecom Express,6.6189137,3.2635944,0.96679497,7.138448,11.0,7.0,1.0,6.0
2025-10-07,FedEx India,4.4806876,2.6745272,0.7469194,4.8351607,5.0,9.0,1.0,9.0
2025-10-07,Shadowfax,3.2433214,1.9752928,0.686102,3.549095,3.0,1.0,0.0,2.0
2025-10-07,XpressBees,4.216335,2.301736,0.7520308,4.632494,2.0,3.0,0.0,3.0
2025-10-08,BlueDart,5.9656353,3.0625074,0.7650164,5.6077423,3.0,3.0,1.0,5.0
2025-10-08,DHL Express,8.085133,4.4284334,1.3890829,8.818366,11.0,5.0,1.0,5.0
2025-10-08,DTDC,6.7523828,3.6412244,1.0021538,8.689342,5.0,7.0,1.0,7.0
2025-10-08,Delhivery,9.0917015,4.850901,1.2056553,10.642816,8.0,6.0,4.0,4.0
2025-10-08,Ecom Express,6.5611854,3.6279967,0.95746064,7.2849727,5.0,6.0,0.0,8.0
2025-10-08,FedEx India,4.5897493,2.6333704,0.7132588,4.906684,5.0,3.0,1.0,4.0
2025-10-08,Shadowfax,3.47496,1.9282094,0.7249656,3.5630531,4.0,2.0,1.0,3.0
2025-10-08,XpressBees,4.3253965,2.3591244,0.72062665,4.822662,1.0,0.0,0.0,3.0
2025-10-09,BlueDart,5.7629986,2.8971,0.673234,5.454396,9.0,3.0,0.0,5.0
2025-10-09,DHL Express,8.141793,4.3086667,1.3058342,8.733653,11.0,2.0,1.0,13.0
2025-10-09,DTDC,6.6118813,3.468203,0.8569864,8.357733,4.0,6.0,3.0,7.0
2025-10-09,Delhivery,8.736014,4.7506657,0.8900331,10.145799,9.0,4.0,0.0,13.0
2025-10-09,Ecom Express,6.410239,3.4726114,0.89339817,7.197386,9.0,6.0,0.0,10.0
2025-10-09,FedEx India,4.6840005,2.6407235,0.7358804,4.8307147,4.0,7.0,1.0,3.0
2025-10-09,Shadowfax,3.426811,1.9080282,0.6885913,3.5228496,4.0,0.0,1.0,5.0
2025-10-09,XpressBees,4.264009,2.536967,0.6685453,4.6471395,6.0,5.0,2.0,4.0
2025-10-10,BlueDart,5.709589,2.9778657,0.6782812,5.2652273,9.0,3.0,1.0,6.0
2025-10-10,DHL Express,7.8063693,4.7693863,1.3634174,9.207045,14.0,9.0,0.0,4.0
2025-10-10,DTDC,6.6368914,3.598803,0.88644296,8.283351,10.0,4.0,0.0,8.0
2025-10-10,Delhivery,8.624123,5.3789887,1.2653184,9.943445,9.0,2.0,1.0,6.0
2025-10-10,Ecom Express,6.5225186,3.6718743,0.89883095,7.1861095,12.0,5.0,2.0,5.0
2025-10-10,FedEx India,4.6601877,2.6611996,0.7473621,4.847589,3.0,2.0,0.0,2.0
2025-10-10,Shadowfax,3.316693,1.9044684,0.63371176,3.5895762,4.0,1.0,0.0,5.0
2025-10-10,XpressBees,4.2205453,2.569181,0.6569724,4.635809,3.0,1.0,0.0,6.0
2025-10-11,BlueDart,5.852781,2.8814442,0.775838,5.091496,7.0,2.0,0.0,7.0
2025-10-11,DHL Express,8.36423,4.7369647,1.4519138,8.699733,3.0,3.0,0.0,12.0
2025-10-11,DTDC,6.73246,3.4255538,1.0211033,7.860196,6.0,2.0,0.0,5.0
2025-10-11,Delhivery,8.891219,3.9130187,1.2996182,9.476959,7.0,6.0,0.0,10.0
2025-10-11,Ecom Express,6.5528283,3.473893,0.981593,6.9824777,5.0,4.0,0.0,3.0
2025-10-11,FedEx India,4.60527,2.6051712,0.70252705,4.633203,5.0,2.0,0.0,4.0
2025-10-11,Shadowfax,3.1982224,1.8744482,0.63661355,3.3615184,4.0,1.0,1.0,5.0
2025-10-11,XpressBees,4.1461477,2.5252495,0.6724651,4.4399705,5.0,1.0,0.0,4.0
2025-10-12,BlueDart,5.8513308,2.9089282,0.79252934,3.9049242,3.0,4.0,0.0,4.0
2025-10-12,DHL Express,8.234136,4.6652393,1.5176525,9.204795,6.0,6.0,2.0,16.0
2025-10-12,DTDC,6.6645966,3.4822042,1.0520438,8.059226,7.0,2.0,1.0,9.0
2025-10-12,Delhivery,8.974641,3.4335413,1.6471021,9.996061,11.0,4.0,1.0,11.0
2025-10-12,Ecom Express,6.4176903,3.297847,1.0213848,7.383899,11.0,3.0,1.0,7.0
2025-10-12,FedEx India,4.5825596,2.628388,0.6826361,4.6749206,4.0,3.0,1.0,6.0
2025-10-12,Shadowfax,3.2675016,1.9828268,0.63291895,3.3240013,1.0,1.0,0.0,5.0
2025-10-12,XpressBees,4.206253,2.6180732,0.6687705,4.6035266,3.0,3.0,0.0,9.0
2025-10-13,BlueDart,5.514392,2.8848805,0.7715252,4.722035,2.0,4.0,0.0,6.0
2025-10-13,DHL Express,8.627752,4.5174837,1.256582,8.754828,11.0,8.0,1.0,7.0
2025-10-13,DTDC,7.1713715,3.6624975,1.1539129,8.342207,7.0,3.0,1.0,11.0
2025-10-13,Delhivery,8.887544,4.739507,1.5634676,10.210649,11.0,4.0,0.0,15.0
2025-10-13,Ecom Express,6.2686205,3.6871352,1.0183858,7.4255643,7.0,8.0,5.0,5.0
2025-10-13,FedEx India,4.4219584,2.736723,0.6553155,4.853511,4.0,3.0,2.0,8.0
2025-10-13,Shadowfax,3.2744277,1.9980013,0.7635569,3.4969432,1.0,2.0,2.0,3.0
2025-10-13,XpressBees,4.1896424,2.4201694,0.6197866,4.3548813,4.0,3.0,1.0,4.0
2025-10-14,BlueDart,5.5913363,2.9863572,0.77229816,4.79538,3.0,2.0,3.0,5.0
2025-10-14,DHL Express,8.754405,4.6044917,1.2362124,8.804752,8.0,8.0,2.0,8.0
2025-10-14,DTDC,6.8981714,3.566332,0.8779188,8.106696,5.0,8.0,2.0,7.0
2025-10-14,Delhivery,8.757595,5.108604,1.262325,9.916788,9.0,11.0,0.0,11.0
2025-10-14,Ecom Express,6.407713,3.5322776,0.9914003,7.31185,10.0,8.0,1.0,8.0
2025-10-14,FedEx India,4.657883,2.730414,0.6290405,4.83513,6.0,3.0,0.0,6.0
2025-10-14,Shadowfax,3.2955732,2.0042148,0.62938833,3.519576,2.0,1.0,0.0,3.0
2025-10-14,XpressBees,4.356935,2.4201694,0.6325968,4.3051023,7.0,2.0,0.0,3.0
2025-10-15,BlueDart,5.539666,3.0407665,0.7772086,4.5133095,6.0,1.0,0.0,3.0
2025-10-15,DHL Express,8.565735,4.733237,1.2871004,9.10848,6.0,5.0,1.0,14.0
2025-10-15,DTDC,7.0536275,3.5134802,1.1704148,8.427209,6.0,3.0,2.0,8.0
2025-10-15,Delhivery,9.290953,5.4065886,1.2251863,10.247563,5.0,6.0,0.0,7.0
2025-10-15,Ecom Express,6.472373,3.4872653,1.0563457,7.6335506,9.0,6.0,2.0,6.0
2025-10-15,FedEx India,4.6725035,2.6900232,0.67476356,4.9338365,4.0,3.0,0.0,4.0
2025-10-15,Shadowfax,3.2412572,1.9531493,0.67705953,3.5885677,1.0,1.0,0.0,4.0
2025-10-15,XpressBees,4.4021907,2.558266,0.67687094,4.54416,9.0,0.0,1.0,1.0
2025-10-16,BlueDart,5.7058024,3.0123851,0.7710266,4.7527356,4.0,3.0,2.0,6.0
2025-10-16,DHL Express,8.6966,4.48211,1.2864664,8.316774,11.0,5.0,2.0,12.0
2025-10-16,DTDC,7.1862035,3.5828717,0.95056754,7.9460196,3.0,3.0,0.0,9.0
2025-10-16,Delhivery,9.621324,4.7464824,0.9715337,8.58095,10.0,4.0,0.0,9.0
2025-10-16,Ecom Express,6.6335926,3.5016735,1.1179106,7.1322393,9.0,5.0,1.0,10.0
2025-10-16,FedEx India,4.7213025,2.6900232,0.6725741,4.7328205,3.0,2.0,0.0,3.0
2025-10-16,Shadowfax,3.3510132,1.9862539,0.60396266,3.434678,5.0,0.0,0.0,4.0
2025-10-16,XpressBees,4.2987466,2.7287555,0.6356904,4.4236875,1.0,1.0,1.0,2.0
2025-10-17,BlueDart,5.962734,3.0950751,0.7710266,4.723453,3.0,2.0,2.0,6.0
2025-10-17,DHL Express,8.746788,5.112586,1.2947065,8.795868,12.0,3.0,0.0,6.0
2025-10-17,DTDC,7.071804,4.425389,0.99545884,7.8305764,1.0,2.0,1.0,3.0
2025-10-17,Delhivery,8.738015,4.994696,1.1599644,9.486982,7.0,6.0,0.0,9.0
2025-10-17,Ecom Express,6.6582556,3.8006601,0.97971314,7.1118827,6.0,6.0,1.0,6.0
2025-10-17,FedEx India,4.7196207,2.7373025,0.6991057,4.7369204,2.0,3.0,1.0,3.0
2025-10-17,Shadowfax,3.3618658,2.0637054,0.64666563,3.4523044,4.0,2.0,1.0,5.0
2025-10-17,XpressBees,4.2709265,2.8313441,0.63916737,4.4277873,5.0,2.0,0.0,9.0
2025-10-18,BlueDart,5.932698,3.0102684,0.78880084,4.5679235,3.0,2.0,1.0,7.0
2025-10-18,DHL Express,8.552183,4.7944293,1.3630192,8.677716,8.0,3.0,0.0,10.0
2025-10-18,DTDC,6.789219,4.0849013,1.2963594,8.069235,10.0,2.0,0.0,9.0
2025-10-18,Delhivery,8.728802,4.8418345,1.3669435,9.148206,9.0,5.0,0.0,11.0
2025-10-18,Ecom Express,6.393505,3.604679,1.0668166,7.161203,10.0,4.0,1.0,7.0
2025-10-18,FedEx India,4.6789317,2.633575,0.65350354,4.7132483,3.0,3.0,1.0,5.0
2025-10-18,Shadowfax,3.177727,1.9464608,0.68329006,3.3055444,1.0,4.0,0.0,11.0
2025-10-18,XpressBees,4.2585664,2.7397134,0.64315575,4.413341,4.0,3.0,1.0,4.0
2025-10-19,BlueDart,6.0150814,3.1806364,0.7086799,4.463239,7.0,1.0,0.0,8.0
2025-10-19,DHL Express,8.518008,4.4798956,1.4956288,8.882405,7.0,1.0,1.0,12.0
2025-10-19,DTDC,6.8440375,4.02927,1.27152,8.531103,10.0,6.0,1.0,4.0
2025-10-19,Delhivery,8.785609,4.709405,1.4371651,9.081485,13.0,8.0,3.0,21.0
2025-10-19,Ecom Express,6.4148803,3.510544,1.0391706,7.458888,9.0,3.0,2.0,9.0
2025-10-19,FedEx India,4.6573763,2.7002587,0.6768935,4.7848825,8.0,2.0,0.0,6.0
2025-10-19,Shadowfax,3.2371352,2.1116831,0.64651877,3.3967462,6.0,1.0,3.0,3.0
2025-10-19,XpressBees,4.310259,2.8169255,0.6665457,4.6183844,5.0,2.0,1.0,6.0
2025-10-20,BlueDart,5.6227045,3.076831,0.71896654,4.6298985,5.0,1.0,0.0,5.0
2025-10-20,DHL Express,8.478631,4.5052495,1.3100947,8.778985,6.0,6.0,2.0,11.0
2025-10-20,DTDC,7.048473,4.320659,1.0712485,8.610727,7.0,7.0,0.0,7.0
2025-10-20,Delhivery,8.783249,4.825682,0.9934265,9.571802,10.0,11.0,0.0,7.0
2025-10-20,Ecom Express,6.341053,3.611042,1.0295453,7.981972,7.0,5.0,0.0,4.0
2025-10-20,FedEx India,4.4728007,2.859977,0.5963545,4.9011817,3.0,5.0,0.0,7.0
2025-10-20,Shadowfax,3.4173336,2.1291533,0.7861568,3.526204,4.0,0.0,0.0,7.0
2025-10-20,XpressBees,4.1990314,2.7006562,0.64626086,4.3685055,6.0,5.0,2.0,6.0
2025-10-21,BlueDart,5.609918,3.1550832,0.75050116,5.086268,6.0,1.0,0.0,3.0
2025-10-21,DHL Express,8.413406,4.695089,1.2530445,8.758124,11.0,2.0,0.0,11.0
2025-10-21,DTDC,6.9483776,4.1203213,1.1170726,8.350804,5.0,5.0,0.0,14.0
2025-10-21,Delhivery,8.372756,4.827261,0.97960246,9.470928,10.0,8.0,1.0,11.0
2025-10-21,Ecom Express,6.5802937,3.6415565,1.092959,8.023704,8.0,3.0,1.0,8.0
2025-10-21,FedEx India,4.6654496,2.9201791,0.62810504,5.170692,4.0,3.0,0.0,2.0
2025-10-21,Shadowfax,3.4210427,2.1170218,0.61772084,3.4024215,0.0,2.0,0.0,1.0
2025-10-21,XpressBees,4.3756185,2.7006562,0.6269758,4.217536,5.0,1.0,0.0,2.0
2025-10-22,BlueDart,5.5757704,3.127805,0.79058594,5.0482306,3.0,1.0,0.0,5.0
2025-10-22,DHL Express,8.461865,4.448467,1.1963521,8.834872,4.0,4.0,1.0,10.0
2025-10-22,DTDC,6.642749,4.1346636,1.0270321,8.230628,3.0,5.0,1.0,4.0
2025-10-22,Delhivery,8.556272,4.8208528,1.059376,9.1149845,5.0,6.0,0.0,6.0
2025-10-22,Ecom Express,6.6620293,3.427279,1.0126762,8.361595,9.0,2.0,1.0,10.0
2025-10-22,FedEx India,4.63134,2.7652788,0.6470889,4.9864926,3.0,5.0,0.0,5.0
2025-10-22,Shadowfax,3.372444,2.0825543,0.59605455,3.6705835,1.0,2.0,0.0,3.0
2025-10-22,XpressBees,4.362751,2.6795144,0.67371035,4.551927,6.0,7.0,0.0,2.0
2025-10-23,BlueDart,5.684653,3.1544418,0.7095138,4.7225275,7.0,2.0,0.0,7.0
2025-10-23,DHL Express,8.782555,4.527157,1.0974908,8.127313,4.0,4.0,0.0,13.0
2025-10-23,DTDC,6.884695,4.083744,1.0241703,7.357465,5.0,7.0,2.0,10.0
2025-10-23,Delhivery,8.902717,5.117254,0.9245236,9.75323,7.0,3.0,1.0,7.0
2025-10-23,Ecom Express,7.1733403,3.4428325,0.903143,7.800659,9.0,3.0,0.0,8.0
2025-10-23,FedEx India,4.814553,2.8107502,0.6740529,4.579799,6.0,5.0,1.0,8.0
2025-10-23,Shadowfax,3.4451332,2.0334315,0.57780695,3.4356995,4.0,2.0,1.0,5.0
2025-10-23,XpressBees,4.403389,2.8104067,0.6237994,4.4217367,3.0,6.0,0.0,4.0
2025-10-24,BlueDart,5.5556855,3.1889687,0.74466383,4.757991,5.0,2.0,0.0,3.0
2025-10-24,DHL Express,8.235615,5.110715,1.2500461,8.598411,4.0,3.0,1.0,10.0
2025-10-24,DTDC,6.338409,4.3982263,1.0871168,7.6048536,10.0,1.0,1.0,11.0
2025-10-24,Delhivery,8.182543,5.079244,1.1116308,10.265688,7.0,2.0,0.0,9.0
2025-10-24,Ecom Express,6.765498,3.9142964,1.0571202,7.503612,5.0,5.0,1.0,7.0
2025-10-24,FedEx India,4.4951844,2.7960994,0.68393373,4.579799,5.0,3.0,2.0,5.0
2025-10-24,Shadowfax,3.1883953,2.0743546,0.62544096,3.557122,1.0,1.0,0.0,7.0
2025-10-24,XpressBees,4.098585,2.8435674,0.69208807,4.7905307,2.0,4.0,1.0,10.0
2025-10-25,BlueDart,5.5052705,3.0493054,0.7812102,4.6332946,2.0,5.0,3.0,6.0
2025-10-25,DHL Express,8.298121,5.0479283,1.3136582,8.271886,4.0,6.0,0.0,10.0
2025-10-25,DTDC,6.7090473,3.751865,1.315075,7.586723,9.0,3.0,1.0,9.0
2025-10-25,Delhivery,8.271968,4.552118,1.4019257,10.293721,7.0,8.0,0.0,14.0
2025-10-25,Ecom Express,6.634801,3.7122858,1.2202967,7.845565,6.0,3.0,0.0,11.0
2025-10-25,FedEx India,4.487676,2.7188652,0.77403814,4.472834,3.0,4.0,0.0,4.0
2025-10-25,Shadowfax,3.0901117,2.017407,0.64835566,3.5218983,3.0,2.0,1.0,5.0
2025-10-25,XpressBees,4.0791306,2.789492,0.7937144,4.6864977,3.0,3.0,0.0,7.0
2025-10-26,BlueDart,5.461151,3.008924,0.73578787,5.2211494,1.0,3.0,2.0,2.0
2025-10-26,DHL Express,8.254877,4.8823895,1.4034752,8.728387,15.0,5.0,2.0,11.0
2025-10-26,DTDC,6.329347,3.4917836,1.3081688,7.76784,7.0,2.0,2.0,10.0
2025-10-26,Delhivery,8.289488,4.1107306,1.7283378,10.147844,15.0,6.0,1.0,5.0
2025-10-26,Ecom Express,6.530578,3.4135954,1.2520761,8.179737,8.0,2.0,0.0,4.0
2025-10-26,FedEx India,4.5263367,2.636592,0.75136036,4.656259,4.0,4.0,1.0,4.0
2025-10-26,Shadowfax,3.2133543,1.9792361,0.6471467,3.4404697,4.0,4.0,1.0,6.0
2025-10-26,XpressBees,4.191039,2.7006452,0.7628094,4.7118735,1.0,2.0,0.0,5.0
2025-10-27,BlueDart,5.2226305,3.3040073,0.83788663,5.024233,8.0,0.0,0.0,7.0
2025-10-27,DHL Express,8.356261,4.8339615,1.2601258,8.780541,3.0,3.0,1.0,15.0
2025-10-27,DTDC,6.7444987,3.9691005,0.9633459,8.345061,4.0,3.0,1.0,6.0
2025-10-27,Delhivery,8.015399,4.4245396,1.6145061,10.415414,7.0,4.0,1.0,10.0
2025-10-27,Ecom Express,6.5862107,3.492068,1.094501,8.415317,6.0,4.0,0.0,7.0
2025-10-27,FedEx India,4.3645725,2.8290153,0.7014837,4.8142467,3.0,2.0,1.0,6.0
2025-10-27,Shadowfax,3.298994,2.0458388,0.76904964,3.824343,0.0,5.0,0.0,6.0
2025-10-27,XpressBees,4.1118994,2.5939023,0.7745821,4.523515,6.0,1.0,0.0,3.0
2025-10-28,BlueDart,5.2157125,3.1484065,0.81562334,5.8011746,10.0,4.0,2.0,4.0
2025-10-28,DHL Express,8.286896,5.0542526,1.2744509,8.635861,6.0,4.0,0.0,7.0
2025-10-28,DTDC,6.5734196,3.846527,0.9270192,8.417491,4.0,5.0,0.0,6.0
2025-10-28,Delhivery,8.939128,4.675704,1.4313313,10.240931,6.0,5.0,0.0,7.0
2025-10-28,Ecom Express,6.4455266,3.5615976,1.1126535,8.295836,10.0,0.0,2.0,7.0
2025-10-28,FedEx India,4.383163,2.8426254,0.700596,5.0809145,4.0,5.0,2.0,3.0
2025-10-28,Shadowfax,3.0764902,2.0493968,0.6549507,3.7347782,6.0,1.0,0.0,5.0
2025-10-28,XpressBees,4.059853,2.6071992,0.7842239,4.4821043,4.0,2.0,0.0,3.0
2025-10-29,BlueDart,5.0075006,3.0871618,0.66435134,5.3730803,4.0,1.0,0.0,8.0
2025-10-29,DHL Express,8.256948,4.9605174,1.3577302,9.013551,6.0,4.0,1.0,7.0
2025-10-29,DTDC,6.229819,3.7244782,0.93927974,8.488987,9.0,2.0,2.0,6.0
2025-10-29,Delhivery,9.085517,4.65369,1.4833121,10.93728,5.0,2.0,2.0,16.0
2025-10-29,Ecom Express,6.198341,3.4824085,0.9821149,8.324387,8.0,2.0,2.0,6.0
2025-10-29,FedEx India,4.2112474,2.728047,0.58308357,4.710353,2.0,0.0,0.0,8.0
2025-10-29,Shadowfax,3.0907104,1.836572,0.57431495,3.6870632,3.0,2.0,1.0,3.0
2025-10-29,XpressBees,4.098481,2.4363372,0.59408057,4.55679,2.0,1.0,0.0,2.0
2025-10-30,BlueDart,5.2073946,3.0918124,0.5491225,5.067605,4.0,0.0,1.0,7.0
2025-10-30,DHL Express,8.544934,4.9682817,1.2622603,8.402982,5.0,4.0,1.0,7.0
2025-10-30,DTDC,6.230461,3.6441038,0.71215284,7.724099,7.0,2.0,2.0,18.0
2025-10-30,Delhivery,8.4643545,4.437106,1.2966374,10.557678,8.0,5.0,1.0,4.0
2025-10-30,Ecom Express,6.4435277,3.5931592,0.8570137,8.584411,3.0,1.0,0.0,8.0
2025-10-30,FedEx India,4.127333,2.6479983,0.47891206,3.8684382,3.0,2.0,0.0,4.0
2025-10-30,Shadowfax,3.1102748,1.6996047,0.5447423,2.633284,3.0,0.0,1.0,4.0
2025-10-30,XpressBees,3.9485755,2.4014053,0.42659342,4.2768717,6.0,3.0,0.0,4.0
2025-10-31,BlueDart,5.587882,3.219428,0.5752899,5.063388,4.0,2.0,0.0,9.0
2025-10-31,DHL Express,8.619098,5.8975663,1.1789656,9.29485,5.0,3.0,0.0,4.0
2025-10-31,DTDC,6.5079727,3.5499914,0.9478576,8.190863,8.0,1.0,3.0,9.0
2025-10-31,Delhivery,8.289818,5.19685,1.4291431,9.0016165,5.0,9.0,0.0,11.0
2025-10-31,Ecom Express,6.887585,3.418008,0.91137284,8.898878,6.0,6.0,5.0,9.0
2025-10-31,FedEx India,4.1491575,2.5555146,0.5111866,3.8047216,3.0,3.0,1.0,4.0
2025-10-31,Shadowfax,2.6604648,2.734401,0.45592237,2.6398633,6.0,1.0,0.0,3.0
2025-10-31,XpressBees,3.8412845,2.3416963,0.6957422,4.2160654,3.0,1.0,0.0,3.0
2025-11-01,BlueDart,5.037549,2.9224124,0.5690376,6.005671,9.0,4.0,2.0,4.0
2025-11-01,DHL Express,8.191807,4.9194565,1.3867927,8.871875,13.0,4.0,2.0,5.0
2025-11-01,DTDC,6.7564173,3.7847686,0.7579604,8.203545,4.0,6.0,0.0,11.0
2025-11-01,Delhivery,7.8681636,4.324932,1.5944403,10.472249,8.0,6.0,3.0,10.0
2025-11-01,Ecom Express,7.0111775,3.9664865,0.71677214,7.272669,5.0,3.0,0.0,11.0
2025-11-01,FedEx India,4.702741,2.6932056,0.5906495,4.687416,1.0,4.0,1.0,5.0
2025-11-01,Shadowfax,3.0955548,1.9688001,0.43002033,3.540527,2.0,2.0,1.0,1.0
2025-11-01,XpressBees,4.4122844,2.5186296,0.5581075,4.372404,4.0,0.0,1.0,1.0
2025-11-02,BlueDart,4.9967237,3.06245,0.5298862,6.010796,4.0,1.0,3.0,8.0
2025-11-02,DHL Express,7.950639,4.6438875,1.3487571,9.48728,12.0,6.0,3.0,15.0
